example,scenario,sample_type,sample_id,metric,value,better,panel
node_control,random smooth control,random,random_019,cost,30.73826123086223,lower,
node_control,random smooth control,random,random_020,cost,28.896755980826605,lower,
node_control,random smooth control,random,random_021,cost,32.845411277364946,lower,
node_control,random smooth control,random,random_022,cost,33.68618797773083,lower,
node_control,random smooth control,random,random_023,cost,27.067218093885792,lower,
node_control,random smooth control,random,random_024,cost,27.887495342003064,lower,
node_control,random smooth control,random,random_025,cost,29.045692659145278,lower,
node_control,random smooth control,random,random_026,cost,28.86276662601751,lower,
node_control,random smooth control,random,random_027,cost,36.74579299275769,lower,
node_control,random smooth control,random,random_028,cost,33.60177748526061,lower,
node_control,random smooth control,random,random_029,cost,34.90425935277878,lower,
node_control,random smooth control,random,random_030,cost,29.382239582805447,lower,
node_control,random smooth control,random,random_031,cost,31.037207062929284,lower,
node_control,random smooth control,random,random_032,cost,34.83541920598749,lower,
node_control,random smooth control,random,random_033,cost,31.31657688534927,lower,
node_control,random smooth control,random,random_034,cost,30.267528614834838,lower,
node_control,random smooth control,random,random_035,cost,24.98396454715518,lower,
node_control,random smooth control,random,random_036,cost,28.270142049224535,lower,
node_control,random smooth control,random,random_037,cost,31.437702839241165,lower,
node_control,random smooth control,random,random_038,cost,34.397896290707045,lower,
node_control,random smooth control,random,random_039,cost,27.69905563208292,lower,
node_control,random smooth control,random,random_040,cost,27.975723662083347,lower,
node_control,random smooth control,random,random_041,cost,32.88544345468839,lower,
node_control,random smooth control,random,random_042,cost,27.8672570194812,lower,
node_control,random smooth control,random,random_043,cost,30.355232201554205,lower,
node_control,random smooth control,random,random_044,cost,28.555432309823427,lower,
node_control,random smooth control,random,random_045,cost,31.243254142132216,lower,
node_control,random smooth control,random,random_046,cost,24.159808686405327,lower,
node_control,random smooth control,random,random_047,cost,26.68159955437165,lower,
node_control,random smooth control,random,random_048,cost,31.14759059706105,lower,
node_control,random smooth control,random,random_049,cost,32.85914241492777,lower,
node_control,random smooth control,random,random_050,cost,30.556735553478646,lower,
node_control,random smooth control,random,random_051,cost,26.28322652175071,lower,
node_control,random smooth control,random,random_052,cost,32.91531319804701,lower,
node_control,random smooth control,random,random_053,cost,32.71842081789356,lower,
node_control,random smooth control,random,random_054,cost,32.99053704703939,lower,
node_control,random smooth control,random,random_055,cost,33.47933721503733,lower,
node_control,random smooth control,random,random_056,cost,30.297010320432847,lower,
node_control,random smooth control,random,random_057,cost,35.50312469224724,lower,
node_control,random smooth control,random,random_058,cost,24.977974828839326,lower,
node_control,random smooth control,random,random_059,cost,25.041716232504697,lower,
node_control,random smooth control,random,random_060,cost,36.464383497363244,lower,
node_control,random smooth control,random,random_061,cost,35.57156510937712,lower,
node_control,random smooth control,random,random_062,cost,25.66814522889118,lower,
node_control,random smooth control,random,random_063,cost,32.58750851795921,lower,
node_control,random smooth control,random,random_064,cost,28.537830913907595,lower,
node_control,random smooth control,random,random_065,cost,30.25452551450114,lower,
node_control,random smooth control,random,random_066,cost,28.599080731280953,lower,
node_control,random smooth control,random,random_067,cost,29.73254193757418,lower,
node_control,random smooth control,random,random_068,cost,30.422228473606822,lower,
node_control,random smooth control,random,random_069,cost,31.044392115941005,lower,
node_control,random smooth control,random,random_070,cost,26.38969029674071,lower,
node_control,random smooth control,random,random_071,cost,26.701778699737112,lower,
node_control,random smooth control,random,random_072,cost,36.83896905634427,lower,
node_control,random smooth control,random,random_073,cost,27.469437570513595,lower,
node_control,random smooth control,random,random_074,cost,27.831749192098002,lower,
node_control,random smooth control,random,random_075,cost,26.270185091911586,lower,
degree_game,computed defense,computed,computed_defense,defender payoff,-44.16898879450774,higher,fixed computed attack; vary defense
degree_game,zero defense,deterministic,zero_defense,defender payoff,-56.89606265969825,higher,fixed computed attack; vary defense
degree_game,computed attack,computed,computed_attack,attacker payoff,22.37536599190967,higher,fixed computed defense; vary attack
degree_game,zero attack,deterministic,zero_attack,attacker payoff,15.153129963050368,higher,fixed computed defense; vary attack
degree_game,random attack,random,random_attack_001,attacker payoff,19.43819042618955,higher,fixed computed defense; vary attack
degree_game,random defense,random,random_defense_001,defender payoff,-48.35412614279092,higher,fixed computed attack; vary defense
degree_game,random attack,random,random_attack_002,attacker payoff,17.454615573568233,higher,fixed computed defense; vary attack
degree_game,random defense,random,random_defense_002,defender payoff,-46.59416373861176,higher,fixed computed attack; vary defense
degree_game,random attack,random,random_attack_003,attacker payoff,18.65109235498951,higher,fixed computed defense; vary attack
degree_game,random defense,random,random_defense_003,defender payoff,-47.448884391219295,higher,fixed computed attack; vary defense
degree_game,random attack,random,random_attack_004,attacker payoff,19.024263196341373,higher,fixed computed defense; vary attack
degree_game,random defense,random,random_defense_004,defender payoff,-47.90133239805088,higher,fixed computed attack; vary defense
degree_game,random attack,random,random_attack_005,attacker payoff,19.079241280377673,higher,fixed computed defense; vary attack
degree_game,random defense,random,random_defense_005,defender payoff,-46.99382342961608,higher,fixed computed attack; vary defense
degree_game,random attack,random,random_attack_006,attacker payoff,19.364952882741154,higher,fixed computed defense; vary attack
degree_game,random defense,random,random_defense_006,defender payoff,-47.019817868034615,higher,fixed computed attack; vary defense
